id;name;postal_code;delegation_id
2290;CITE BEL HAY;1124;119
2291;CITE BEN HASSINE;1124;119
2292;CITE DE LA RTT;1124;119
2293;CITE DES ANDALOUS;1124;119
2294;CITE DHNIBA;1124;119
2295;CITE DHAMENE;1124;119
2296;CITE EL HIDAYA;1124;119
2297;CITE ENNAJET;1124;119
2298;CITE EL BARAKA;1124;119
2299;CITE ENNOUR;1124;119
2300;CITE ERRIADH;1124;119
2301;CITE ESSAROULA;1124;119
2302;CITE HABIB EL AYARI;1124;119
2303;CITE GUICHBA;1124;119
2304;CITE HACHED;1124;119
2305;CITE HAMDI;1124;119
2306;CITE HAMMED NOUVELLE;1124;119
2307;CITE JEBEL;1124;119
2308;CITE ECOLE PRIMAIRE;1134;119
2309;JEDAIDA;1124;119
2310;CHAOUAT;1134;119
2311;EL HABIBIA;2012;119
2312;EZZAHRA;1124;119
2313;HENCHIR DHENIBA;1124;119
2314;CITE DHAMENE 2;2021;120
2315;CITE 7 NOVEMBRE;2021;120
2316;CITE AFH;2021;120
2317;CITE BEJOUA 2;2021;120
2318;CITE BEN ARFA;2021;120
2319;CITE BEN JEMAA;2021;120
2320;CITE BENNOUR BEJOUA 1;2021;120
2321;CITE EL BOUSTENE 2;2021;120
2322;CITE BOUZID;2021;120
2323;CITE EL IZDIHAR BEJOUA;2021;120
2324;CITE EL MOEZZIA;2021;120
2325;CITE EL MOULTAKA 1;2021;120
2326;CITE MARSEILLE;2021;120
2327;CITE MILITAIRE;2021;120
2328;OUED ELLIL;2021;120
2329;CITE ERRIADH ZONE C;2031;120
2330;CITE ENNACIM;2031;120
2331;CITE ETTOURJMENE;2021;120
2332;CITE ERRIADH ZONE F;2031;120
2333;ESSAIDA;2031;120
2334;CITE EL BOUSTENE 1;2021;120
2335;CITE ENNOUR;1114;122
2336;CITE ENNASR;1114;122
2337;CITE EL HOUDA;1114;122
2338;CITE ENNOUZHA;1114;122
2339;EL BATTAN;1114;122
2340;EL MANSOURA 2;1114;122
2341;EL MEHRINE;1114;122
2342;EZZOUITINA;1114;122
2343;FERME N;1114;122
2344;SAINT JOSEPH;1114;122
2345;CITE BRIK;1114;122
2346;CITE BEN GHENIA;1114;122
2347;DENDEN;2011;123
2348;CITE 7 NOVEMBRE;1114;122
2349;BIR EZZITOUN;1130;121
2350;LA MANNOUBA;2010;123
2351;CITE EL BASSATINE;1130;121
2352;EL AROUSSIA;1130;121
2353;GOUMRIANE;1130;121
2354;CITE EL MALJA HAMRA;1130;121
2355;CITE EL MELLASSINE;1130;121
2356;CITE EL MANDRA;1130;121
2357;CITE ENNAJAH;1130;121
2358;CITE ERRAJA;1130;121
2359;CITE ERRIMEL;1130;121
2360;CITE ESSAADA;1130;121
2361;CITE ESSAADA 2;1130;121
2362;CITE KHELIF JALLED;1130;121
2363;CITE LAROUSSIA;1130;121
2364;CITE POPULAIRE;1130;121
2365;CITE EL KEF LAHMAR;1130;121
2366;CITE ROUTE CHOUIGUI;1130;121
2367;TEBOURBA;1130;121
2368;BORJ ETTOUMI;1143;121
2369;CHOUIGUI;1133;121
2370;EL MAHFOURA;1143;121
2371;TOUNGAR;1143;121
2372;AIN EL KARMA;1144;121
2373;AIN ZAMMIT;1144;121
2374;EDDIKHILA;1144;121
2375;EL ANSARINE;1144;121
2376;EL HAOUARIA;1144;121
2377;EL MELLAHA;1144;121
2378;GOSSET EL BEY;1144;121
2379;GUEFFAYA;1144;121
2380;SIDI ABDELBASSET;1144;121
2381;CITE SOUYAH;1130;121
2382;CITE DE LA PALESTINE;1130;121
2383;CITE EL ARGOUB;1130;121
2384;ARGOUB ERROUMI;1130;121
2385;CITE 7 NOVEMBRE;1130;121
2386;CITE CHEBBI;1130;121
2387;CITE EL MALJA;1130;121
2388;CITE EL KHARROUBA;1130;121
2389;CITE DE FRANCE;1130;121
2390;BOU REGBA;1110;124
2391;CITE BIR BEN NJIMA;1110;124
2392;CITE TOUMIA;1110;124
2393;EL HAMAYEM;1110;124
2394;CITE DE LA RTT 3;1110;124
2395;GHEDAOUNA;1110;124
2396;MORNAGUIA;1110;124
2397;EL FEJJA;1153;124
2398;BOU HANECH;2028;124
2399;EL BASSATINE;2028;124
2400;SIDI ALI EL HATTAB;2071;124
2401;CITE KHALED IBN EL WALID;2086;125
2402;DOUAR HICHER;2086;125
2403;CITE COMMERCIALE;8070;126
2404;MORNAGUIA 20 MARS;1116;124
2405;BOU LIDINE;8070;126
2406;CITE BIR EZZITOUN;8070;126
2407;CITE EL KHIRI;8070;126
2408;CITE SIDI SALEM;8070;126
2409;CITE EL MAJREDI;8070;126
2410;JEBEL HADDAD;8070;126
2411;KORBA;8070;126
2412;KORCHINE;8070;126
2413;KSAR SAAD;8070;126
2414;CITE ETTAAMIR;8070;126
2415;CITE JAMAA ERRAHMA;8070;126
2416;CITE JERAD;8070;126
2417;CITE SADOK JERBI;8070;126
2418;LATHLETH;8070;126
2419;CITE JERBI;8070;126
2420;TEBAK;8070;126
2421;KORBA HACHED;8076;126
2422;CITE SIDI AMOR;8024;126
2423;TAZARKA;8024;126
2424;DIAR EL HOJJEJ;8033;126
2425;BOU JERIDA;8043;126
2426;GARAAT SASSI;8053;126
2427;BENI MECHKEL;8070;126
2428;BENI AICHOUN;8070;126
2429;BOU CHARRAY;8063;127
2430;BOU LAZHAR;8070;126
2431;MERAISSA;8073;127
2432;CHERIFATE;8051;127
2433;CITE HOTEL DES ANDALOUS;8020;127
2434;CITE NOUVELLE;8020;127
2435;CITE SPROLS;8020;127
2436;DHAHRI;8020;127
2437;EL ABEBSA;8020;127
2438;EL MARJA;8020;127
2439;SOLIMAN;8020;127
2440;KORBOUS;8041;127
2441;CITE GHARNATA;8020;127
2442;BIR MROUA;8031;128
2443;CITE ERRIADH;8031;128
2444;CITE POPULAIRE;8031;128
2445;EL BRIJ;8031;128
2446;DOUALA;8031;128
2447;EL MAISRA;8031;128
2448;GHARS  MRAD;8031;128
2449;HENCHIR CHEDLI;8031;128
2450;EL BEKEKCHA;8031;128
2451;OUED EL ABID;8031;128
2452;RAMEL;8031;128
2453;RTIBA;8031;128
2454;SIDI ISSA;8031;128
2455;TAKELSA;8031;128
2456;DAR TAKELSA;8010;129
2457;EL ARIMA;8010;129
2458;KALBOUSI;8010;129
2459;KSIRAT;8010;129
2460;BEDAR;8010;129
2461;BENI GHANEM;8010;129
2462;BENI JANNET;8010;129
2463;BOUCHRIK;8010;129
2464;CHARFINE;8010;129
2465;CITE AHMED OTHMAN;8010;129
2466;CITE BAHROUN;8010;129
2467;CITE AZAIEZ;8010;129
2468;CITE BEN HJEL;8010;129
2469;CITE CHAAFOURI;8010;129
2470;CITE CHEIKH;8010;129
2471;CITE CHERIF;8010;129
2472;CITE DAGHBAGI;8010;129
2473;CITE ENNOUZHA;8010;129
2474;CITE ESSAHLI;8010;129
2475;CITE ETTAHRIR;8010;129
2476;CITE JEMMALI;8010;129
2477;CITE LAROUI;8010;129
2478;CITE MUNICIPALE BARKET;8010;129
2479;CITE SOUIHLI;8010;129
2480;DAR JOUNDI;8010;129
2481;CITE SOUISSI;8010;129
2482;DAR NADER;8010;129
2483;CITE NEGUIRA;8010;129
2484;DAMOUS EL HAJJA;8010;129
2485;MENZEL BOUZELFA;8010;129
2486;OUED SIDI SAID;8010;129
2487;ZENGOU;8010;129
2488;ZENICH;8010;129
2489;ERRAHMA;8091;129
2490;EL GHERIS;8080;130
2491;GARSOLINE;8080;130
2492;EL GOBBA;8080;130
2493;EL OUEDIANE;8054;130
2494;LEBNA;8034;130
2495;KEF CHAMI;8080;130
2496;SKALBA;8064;130
2497;BENI ABDELAZIZ;8080;130
2498;CHATT EZZOUHOUR;8080;130
2499;CITE POPULAIRE;8080;130
2500;CITE ETTAAMIR;8080;130
2501;SIDI ABDELMONEM;8080;130
2502;SIDI JAMELEDDINE;8080;130
2503;LAZIDINE;8080;130
2504;RAININE;8083;130
2505;MENZEL ISSA;8080;130
2506;MENZEL TEMIME;8080;130
2507;CITE SIDI SALEM;8080;130
2508;DAMOUS;8080;130
2509;ECHAIBNI;8080;130
2510;RESIDENCE DENENE;8062;131
2511;MENZEL HORR;8015;130
2512;RESIDENCE OASIS BLEU;8062;131
2513;AIN KEMICHA;8000;131
2514;CITE ABDESSALEM EL BEHI;8000;131
2515;CITE BAHROUN;8000;131
2516;CITE CNRPS;8000;131
2517;CITE COTE OR 1;8000;131
2518;CITE COTE OR 2;8000;131
2519;CITE DES ORANGES;8000;131
2520;CITE EL BASSATINE;8000;131
2521;CITE EL BORJ 1;8000;131
2522;CITE ENNACIM;8000;131
2523;CITE HALI;8000;131
2524;CITE ENNAJEH;8000;131
2525;CITE ETTAAMIR;8000;131
2526;CITE INDUSTRIELLE;8000;131
2527;CITE JASMINS SIMPAR;8000;131
2528;CITE EL BORJ 2;8000;131
2529;CITE MOHSEN LIMAM;8000;131
2530;CITE SIDI MOUSSA;8000;131
2531;CITE SIDI AMOR;8000;131
2532;CITE UNIVERSITAIRE;8000;131
2533;HENCHIR GORT;8000;131
2534;MIMOSAS VILLAS ET BUNGALOWS;8000;131
2535;NABEUL;8000;131
2536;CITE EL MAHRSI 1;8062;131
2537;CITE EL MAHRSI 2;8062;131
2538;CITE EL MAHRSI 3;8062;131
2539;HENCHIR EL HAOUARIA;8062;131
2540;NABEUL THAMEUR;8062;131
2541;BENI KHIAR;8060;132
2542;CITE ERRIADH;8060;132
2543;SOMAA;8023;132
2544;DIAR BEN SALEM;8060;132
2545;EL HALFA;8023;132
2546;EL MAAMOURA;8013;132
2547;CITE BOU JAAFAR;8023;132
2548;CITE CHAFRADA 2;8023;132
2549;CITE CHAFRADA 1;8023;132
2550;CITE DE LA LIBERTE;8023;132
2551;CITE DES JEUNES;8023;132
2552;CITE DU JARDIN;8023;132
2553;CITE EL MANAR;8023;132
2554;CITE MANSOUR;8023;132
2555;CITE EZZOUHOUR;8023;132
2556;CITE POPULAIRE 1;8023;132
2557;GHARDAYA;8066;132
2558;CITE ACHIBET AMOR;8021;133
2559;CITE AIR NOUVELLE;8021;133
2560;CITE ALAYA YAKOUBI;8021;133
2561;CITE BEN ROMDHANE;8021;133
2562;CITE CHELBIA OUMAYA;8021;133
2563;CITE DES JEUNES;8021;133
2564;CITE DAGHROUR;8021;133
2565;CITE DU PRINTEMPS;8021;133
2566;CITE EL GAIED;8021;133
2567;CITE ESSALEM;8021;133
2568;CITE ETTAAMIR;8021;133
2569;CITE EZZAOUCH;8021;133
2570;CITE EZZOUHOUR;8021;133
2571;CITE LATRECH;8021;133
2572;CITE MEKKI;8021;133
2573;CITE MOKHTAR RHOUMA;8021;133
2574;CITE SIDI BOU YAHIA;8021;133
2575;CITE SOUISSI;8021;133
2576;CITE EL HOUDA;8099;133
2577;CITE ERRIADH 1;8099;133
2578;CITE ERRIADH 2;8099;133
2579;CITE JARDINS 1;8099;133
2580;CITE JARDINS 2;8099;133
2581;CITE SIDI BOU SAID;8099;133
2582;ZAOUIET JEDIDI;8099;133
2583;BIR DRASSEN;8014;133
2584;BENI KHALLED;8021;133
2585;CHATT EL KHALIJ;8050;134
2586;CITE ENNADHOUR;8050;134
2587;CITE KHEIREDDINE PACHA;8050;134
2588;CITE MILITAIRE;8050;134
2589;CITE MOUSSA IBN NOUSSAIER;8050;134
2590;CITE ERRIADH;8050;134
2591;CITE IBN BADIS;8050;134
2592;CITE OKBA IBN NAAFA;8050;134
2593;CITE SANIT SHEIKH;8050;134
2594;CITE EL IZDIHAR;8056;134
2595;ECHAK;8050;134
2596;HAMMAMET;8050;134
2597;RESIDENCE ELLISSA;8050;134
2598;RESIDENCE ENNACIM;8050;134
2599;SIDI HMED;8050;134
2600;CITE EL KHARROUB;8056;134
2601;CITE EL KSOUR;8056;134
2602;CITE EL YASMINE;8056;134
2603;CITE ESTAH;8056;134
2604;CITE JAWAHER1;8056;134
2605;CITE JAWAHER2;8056;134
2606;CITE SNIT;8056;134
2607;CITE MERZGUI;8056;134
2608;ZONE HOTELIERE;8050;134
2609;BARRAKET ESSAHEL;8056;134
2610;CITE AFH;8056;134
2611;CITE CHATTELES;8056;134
2612;CITE SIDI ALI;8042;134
2613;CITE SNIT 1;8042;134
2614;SIDI JEDIDI;8032;134
2615;BIR BOUREGBA;8042;134
2616;CITE BIR CHAABA;8042;134
2617;CITE CHRAF;8042;134
2618;CITE BOUSLAMA;8042;134
2619;CITE EL FAWARA;8042;134
2620;CITE ECOLE;8042;134
2621;CITE EL BEKKEY;8042;134
2622;CITE EL INTILAKA;8042;134
2623;CITE EL MELLASSINE;8042;134
2624;CITE ESSAFSAF;8042;134
2625;CITE SNIT 2;8042;134
2626;CITE ENNAIM;8042;134
2627;CITE GARDE NATIONALE;8042;134
2628;CHAABET EL MREZGA;8050;134
2629;CITE HARBOUN 1;8042;134
2630;SIDI HASSOUN;8045;135
2631;ZAOUIET EL MGAIES;8046;135
2632;EL KERMANIA;8046;135
2633;BIR EL JEDEY;8046;135
2634;BOU HBIB;8074;135
2635;EL GORFA;8026;135
2636;SAHEB JEBEL;8026;135
2637;SIDI DAOUD;8016;135
2638;BENI KHIRA;8026;135
2639;BOU KRIM;8036;135
2640;CITE EZZOUHOUR;8045;135
2641;CITE SPROLS;8045;135
2642;CITE TOURISTIQUE;8045;135
2643;EL HAOUARIA;8045;135
2644;FERJOUN;8045;135
2645;EL KEDOUA;8045;135
2646;MENZEL SALEM;8045;135
2647;TAZOUGRANE;8074;135
2648;ZOUGAG;8074;135
2649;CITE DES JEUNES;8045;135
2650;CITE DES ROUINES;8045;135
2651;CITE EL AMEL;8045;135
2652;CITE EL INTILAKA;8045;135
2653;CITE EL IZDIHAR;8045;135
2654;CITE EL KHADHRA;8045;135
2655;CITE ENNOUR;8045;135
2656;CHARAF;8045;135
2657;CITE ESSALAMA;8045;135
2658;AZMOUR;8035;136
2659;BENI AYECH;8035;136
2660;DAR ALLOUCHE;8055;136
2661;OUED EL KHATEF;8065;136
2662;KELIBIA CHARGUIA;8069;136
2663;ABENE;8090;136
2664;CHARAF;8090;136
2665;CITE ASSEMMER;8090;136
2666;CITE AFH;8090;136
2667;CITE KSIBA;8090;136
2668;CITE RIADH;8090;136
2669;DAR CHICHOU;8090;136
2670;DAR DABOUS;8090;136
2671;KELIBIA;8090;136
2672;SIDI MADHKOUR;8090;136
2673;MELLOUL;8094;136
2674;CITE MOHAMED ALI;8030;137
2675;KERKOUANE;8090;136
2676;SELTENE;8012;137
2677;KHOUS;8014;137
2678;CITE CEBALA;8030;137
2679;BATROU;8030;137
2680;FONDOUK JEDID;8012;137
2681;CITE DE LA POLICE;8030;137
2682;CITE EDDAMOUS;8030;137
2683;JEBEL TRIF;8093;137
2684;ZEMNIT;8093;137
2685;AIN TEBOURNOK;8093;137
2686;CITE EZZOUHOUR;8030;137
2687;CITE EL MANDRA;8030;137
2688;CITE EL OUERDIA;8030;137
2689;CITE BEN ZAIED;8030;137
2690;CITE ERRIADH;8030;137
2691;BELLI HALTE;8030;137
2692;CITE ESSOMBOULA;8030;137
2693;CITE MONGI SLIM;8030;137
2694;CITE SNIT;8030;137
2695;CITE TAIEB MHIRI;8030;137
2696;CITE VALENZA;8030;137
2697;CITE TAREK IBN ZIED;8030;137
2698;EL ARGOUB JEDID;8030;137
2699;EL KARMIA;8030;137
2700;EL KHOUINE;8030;137
2701;EL MHEDHBA;8030;137
2702;GROMBALIA;8030;137
2703;EL KOBBA EL KEBIRA;8030;137
2704;HENCHIR ETTOUTA;8030;137
2705;KHANGUET GARE;8030;137
2706;NOUEL;8030;137
2707;SAMMACH;8030;137
2708;NIANOU;8052;137
2709;KHANGUET EL HOJJAJ;8082;137
2710;TURKI;8084;137
2711;GROMBALIA EZZOUHOUR;8092;137
2712;CITE IBN KHALDOUN;8030;137
2713;CITE JARDINS;8030;137
2714;CITE DES JUGES;8030;137
2715;CITE DHAMENE;8030;137
2716;BENI AYECH;8030;137
2717;CITE ANTAR;8030;137
2718;CITE 7 NOVEMBRE;8030;137
2719;CITE BEN ATTAYA;8030;137
2720;FARTOUNA;8089;138
2721;AIN EL GHRAB;8044;138
2722;CITE AFH;8030;137
2723;CITE DHAHRET EZZAOUIA;8044;138
2724;CITE ESSOUALMIA;8044;138
2725;EL KHELAIFA;8044;138
2726;EL MIDA;8044;138
2727;EL MAISRA;8044;138
2728;ERREGHINE;8044;138
2729;ERROUIGUETTE;8044;138
2730;MENZEL TOUHAMI;8044;138
2731;OUM DHOUIL VILLAGE;8044;138
2732;OUM DHOUIL ZAOUIA;8044;138
2733;TEFELOUN;8071;138
2734;SIDI BOU ALI;8044;138
2735;BORJ EL GRAIS;8061;139
2736;BELLI;8022;139
2737;BORJ HAFAIEDH;8040;139
2738;BOU ARGOUB;8040;139
2739;SIDI DHAHER;8061;139
2740;BOU ALI;8040;139
2741;BOU RBII;8040;139
2742;BOUSEHEM;8040;139
2743;CHAGLEB;8040;139
2744;CITE CNEL;8040;139
2745;CITE COMMERCIALE;8040;139
2746;CITE DE LA CARRIERE;8040;139
2747;CITE EL HENCHIR;8040;139
2748;CITE EL HOUANI;8040;139
2749;CITE EL HOURRIA;8040;139
2750;CITE EZZAOUIA;8040;139
2751;CITE JADIDA;8040;139
2752;CITE MONGI SLIM;8040;139
2753;CITE SPROLS;8040;139
2754;DOUKHANIA;8040;139
2755;DOUALI;8040;139
2756;EL KHARROUBA;8040;139
2757;EL MACHROUHA;8040;139
2758;EL GRABCHA;8040;139
2759;EL MHEDHBA;8040;139
2760;HARITHINE;8040;139
2761;ZONE INDUSTRIELLE;8040;139
2762;OULED ABDALLAH;8040;139
2763;CITE BARNOUSSA;8011;140
2764;BAYOUB;8011;140
2765;CITE EL FERDAOUS;8011;140
2766;CITE ENNOUZHA;8011;140
2767;CITE ETTAKADDOUM;8011;140
2768;DAR CHAABANE ELFEHRI;8011;140
2769;EL FRININE;8011;140
2770;CITE OUED EL GHOULA;8011;140
2771;DAR CHAABANE PLAGE;8075;140
2772;CITE JARDINS;8025;141
2773;HAMMAM EL GHEZAZ;8025;141
2774;HAMMAM JEBLI;8096;141
2775;EL GHRABA;3043;142
2776;EZZAHRA;8096;141
2777;TAMAZRAT;8096;141
2778;CITE EL HANCHA OUEST;3010;142
2779;CITE EL HANCHA SUD;3010;142
2780;CITE EL KOUIFLA;3010;142
2781;CITE EL IFA;3010;142
2782;CITE EL OJNA;3010;142
2783;CITE ENVIRONNEMENT;3010;142
2784;CITE OUM SALAH;3010;142
2785;CITE OULED AICHA;3010;142
2786;EL GUETATSA;3010;142
2787;EL GHIEB;3010;142
2788;EL HACHANA;3010;142
2789;EL HAJJARA;3010;142
2790;ESSEGHARA;3043;142
2791;CITE ALGERIE;3010;142
2792;CITE COMMERCIALE 1;3010;142
2793;CITE EL FATEH;3010;142
2794;CITE COMMERCIALE 2;3010;142
2795;CITE CHERIF;3010;142
2796;CITE EL FHEIL;3010;142
2797;CITE EL HANCHA EST;3010;142
2798;HENCHIR EL JOUB;3043;142
2799;SIDI MHAMED BEN AMOR;3043;142
2800;MERKEZ CHOUCHA;3043;142
2801;SOUALMIA;3043;142
2802;SIDI HASSEN;3053;142
2803;BIR CHAABA;3010;142
2804;EL HELALFA;3010;142
2805;EL HENCHA;3010;142
2806;HENCHIR EL MOSBAH;3010;142
2807;JALAILA;3010;142
2808;OULED AMOR;3010;142
2809;OULED TAHAR;3010;142
2810;BIR SALAH;3033;142
2811;CITE POPULAIRE;3043;142
2812;BIR LAHMAR;3043;142
2813;DOUKHANE;3043;142
2814;EL KHECHERMA;3043;142
2815;CHERAFRA;3050;143
2816;EL GHERAIRIA;3050;143
2817;EL MAGHDHIA;3050;143
2818;EL MELHA;3050;143
2819;ESSKHIRA;3050;143
2820;FONDOUK CHIBANI;3050;143
2821;FRICHETTE;3050;143
2822;JEROUALA;3050;143
2823;KENITRA;3050;143
2824;OULED HAJ MOUSSA;3050;143
2825;NAOUAL;3050;143
2826;SIDI MHAMED NOUIGUEZ;3050;143
2827;SOUANI;3050;143
2828;SBIH;3073;143
2829;EL HICHA;3050;143
2830;BOU SAID;3050;143
2831;RABTA;3024;144
2832;BELHOUICHETTE;3024;144
2833;CHAAL;3024;144
2834;ETTAKADDOUM;3024;144
2835;SMARA;3024;144
2836;TARFAOUI;3024;144
2837;EL HAMMAM;3034;144
2838;ESSOUDANE;3034;144
2839;SKAINA;3024;144
2840;GHRAIBA;3034;144
2841;BELIANA;3087;145
2842;CITE 7 NOVEMBRE;3036;145
2843;CITE EL HMERNA;3036;145
2844;CITE EZZAYATINE;3036;145
2845;CITE HOUMA CHARGUIA;3036;145
2846;CITE POPULAIRE 1;3036;145
2847;CITE POPULAIRE 2;3036;145
2848;CITE POPULAIRE 3;3036;145
2849;EL AMRA;3036;145
2850;EL FIDH;3036;145
2851;IFFI;3036;145
2852;EL MHARA;3046;145
2853;ESSALEM;3046;145
2854;ESSAADI;3066;145
2855;MERKEZ EL KHEMIRI;3066;145
2856;OUED LAACHECH;3066;145
2857;DHRAA BEN ZIAD;3095;145
2858;EL KETATNA;3095;145
2859;REBAYA SIDI DHAHER;3097;146
2860;RAS FARTOUT;3040;146
2861;RAS SOUINIA;3040;146
2862;REBAYA;3040;146
2863;LETAIFA;3040;146
2864;SIDI DHAHER;3040;146
2865;EL OUDRANE;3040;146
2866;SIDI MANSOUR;3040;146
2867;SOUINIA;3040;146
2868;TOULB;3040;146
2869;EL GUENDOUL;3082;146
2870;OUM CHOUCHA;3085;146
2871;MERKEZ EL HAMROUNI;3040;146
2872;OUED REKHAM;3040;146
2873;BIR ALI BEN KHELIFA;3040;146
2874;BIR OULED MAHMOUD;3040;146
2875;CHERAIET;3040;146
2876;CITE DES ROSES 1;3040;146
2877;CITE DES ROSES 2;3040;146
2878;CITE EL FATEH;3040;146
2879;CITE EL MENZEL;3040;146
2880;EL AOUYED;3040;146
2881;EL BOUSTEN;3099;148
2882;MERKEZ BEN AMEUR;3000;148
2883;MAJEN EDDROJ;3000;148
2884;MERKEZ BERMAKI;3000;148
2885;MERKEZ BOU KHEDIR;3000;148
2886;MERKEZ GUIRAT;3000;148
2887;ROUADHI;3000;148
2888;MERKEZ ZOUAYED;3000;148
2889;MERKEZ JELLOULI;3000;148
2890;OUED LAACHECH;3000;148
2891;SIDI ABDELKEFI;3000;148
2892;SFAX;3000;148
2893;SIDI LITEYEM;3000;148
2894;SIDI JILANI;3000;148
2895;SOUALMIA;3000;148
2896;SFAX EL JADIDA;3027;148
2897;MERKEZ DEROUICHE;3032;148
2898;CAID MHAMED;3039;148
2899;BAB EL JEBLI;3047;148
2900;SOUK EL FERIANI;3048;148
2901;SFAX MAGREB ARABE;3049;148
2902;MERKEZ EL ALIA;3051;148
2903;SFAX PORT;3065;148
2904;ENNIGROU;3089;148
2905;AIN CHARFI;3000;148
2906;HAI EL KHIRI;3079;148
2907;SFAX HACHED;3069;148
2908;AIN EL FELLAT;3000;148
2909;AIN EL MAYEL;3000;148
2910;AIN TOURKIA;3000;148
2911;AIN TURKI;3000;148
2912;BIR BEN AYED;3000;148
2913;BIR EL MELLOULI;3000;148
2914;BIR TEBAK;3000;148
2915;CITE BOURGUIBA 2;3000;148
2916;CITE BOUZID;3000;148
2917;CITE CNRPS;3000;148
2918;CITE COMMERCIALE;3000;148
2919;CITE COMPENSATION;3000;148
2920;CITE DE LE LIBERTE;3000;148
2921;CITE DU JARDIN 1;3000;148
2922;CITE EL AMEL;3000;148
2923;CITE EL MAAREF;3000;148
2924;CITE EL MOUROUJ;3000;148
2925;CITE ESSOUROUR;3000;148
2926;HABBANA 2;3000;148
2927;CITE EZZITOUNA;3000;148
2928;EL ACHACH;3000;148
2929;CITE JOUA;3000;148
2930;CITE NOUVELLE KERKOUAN;3000;148
2931;CITE SIAPE;3000;148
2932;AGAREB;3030;147
2933;CITE 2 MARS 1;3030;147
2934;BEN SAHLOUN;3030;147
2935;CITE 2 MARS;3030;147
2936;CITE 2 MARS 2;3030;147
2937;CITE CNEL;3030;147
2938;CITE EL IZDIHAR;3030;147
2939;CITE EL MENZAH;3030;147
2940;CITE SNIT;3030;147
2941;CITE ENNOUR;3030;147
2942;EL MAHROUGA;3030;147
2943;EL MARAANIA;3030;147
2944;EL MSADGA;3030;147
2945;MERKEZ ATTIA;3030;147
2946;MERKEZ BOU LEDHIEB;3030;147
2947;MERKEZ JOUAOUDA;3030;147
2948;MERKEZ TIJANI;3030;147
2949;TRAKA;3030;147
2950;ZELIANA;3030;147
2951;GARGOUR;3037;147
2952;JEBERNA;3057;147
2953;MERKEZ LAJMI;3067;149
2954;MERKEZ SGHAR;3075;147
2955;CITE DE LE LIBERTE;3011;149
2956;CITE EL AMEL;3011;149
2957;CITE EL HAFFARA;3011;149
2958;SAKIET EDDAIER;3011;149
2959;MERKEZ KAANICHE;3011;149
2960;MERKEZ SEBAI;3054;149
2961;CITE ENNADHOUR;3061;149
2962;CITE ERRIADH;3061;149
2963;CITE NOUVELLE;3061;149
2964;SIDI MANSOUR;3061;149
2965;EL KHALIJ;3063;149
2966;CITE EL AFRANE;3054;149
2967;CITE EL MALLEK;3081;149
2968;ESSAADI;3081;149
2969;ESSALTANIA;3081;149
2970;CITE BOURGUIBA;3094;149
2971;MAHRAS;3060;150
2972;SMARA;3060;150
2973;CITE FLEMECH;3060;150
2974;EL HACHICHINIA;3060;150
2975;CITE HUILLERIE;3060;150
2976;EL MOUESSETTE;3060;150
2977;NEKTA;3044;150
2978;EL MOUROUJ;3044;150
2979;BELHOUCHETTE;3060;150
2980;CHAAL GARE;3060;150
2981;CHAFFAR;3060;150
2982;CITE BOURGUIBA;3060;150
2983;CITE EL BOUHALI;3060;150
2984;CITE EL GUIDIRA;3060;150
2985;CITE ENNAJAH;3060;150
2986;CITE ENNASR;3060;150
2987;CITE ENNOUR;3060;150
2988;CITE EL WAFA;3064;152
2989;CITE JAOUHARA;3064;152
2990;OUED CHAABOUNI;3071;152
2991;MERKEZ CHAKER;3072;152
2992;CITE EL FOLL;3064;152
2993;CITE ESSALEM;3064;152
2994;CITE DE LA SANTE;3052;152
2995;OUED RMAL;3023;152
2996;CITE DOUNIA;3052;152
2997;CITE EL HABIB;3052;152
2998;CITE EL MESSAADINE;3052;152
2999;CITE EL YASMINE;3052;152
3000;CITE EL BAHRI;3064;152
3001;BOU THADI;3014;151
3002;CITE ESSAADA;3052;152
3003;BECHKA;3020;151
3004;CHAALEB;3020;151
3005;CITE EL MENZAH;3052;152
3006;CITE 7 NOVEMBRE;3020;151
3007;CITE DE LA GARE;3020;151
3008;CITE EL HABIB;3020;151
3009;CITE ETTAHRIR;3020;151
3010;CITE ERRAOUDHA;3020;151
3011;CITE HABIB THAMEUR;3020;151
3012;CITE MERKEZ SELLAMI;3020;151
3013;CITE HABIB BOURGUIBA;3020;151
3014;CITE TAIEB MHIRI;3020;151
3015;EL AITHA;3020;151
3016;HAI KACEM;3020;151
3017;HAJ KACEM 1;3020;151
3018;HAJ KACEM 2;3020;151
3019;KSAR ERRIH;3020;151
3020;LIMAYA;3020;151
3021;MENZEL HEDI CHAKER;3020;151
3022;OUED LAZRAG;3020;151
3023;ZAIBET;3020;151
3024;TLIL EL AJLA;3020;151
3025;BOU JARBOU;3092;151
3026;CITE EL MGHAIER;3083;153
3027;CITE ENNASR;3083;153
3028;MERKEZ SAHNOUN;3012;153
3029;CITE 2000;3013;153
3030;MERKEZ CHAABOUNI;3013;153
3031;MERKEZ DAMMAK;3013;153
3032;MERKEZ KASSAS;3013;153
3033;MERKEZ KAMOUN;3022;153
3034;EL AIN;3042;153
3035;MERKEZ ALOULOU;3042;153
3036;MERKEZ JILANI;3042;153
3037;EL KHAZZANETTE;3059;153
3038;SIDI ABBES;3062;153
3039;EL AOUABED;3074;153
